"Points:0","Points:1","Points:2"
3.73330e-02,-5.79450e-02,-2.70950e-02
2.87660e-02,2.70180e-02,-2.70970e-02
3.15850e-02,-6.63290e-02,-2.70720e-02
3.22310e-02,-6.64050e-02,-2.70650e-02
3.22360e-02,-6.64360e-02,-2.77700e-02
3.40310e-02,-6.40580e-02,-2.70720e-02
2.01000e-03,-7.25540e-02,-2.72050e-02
2.96680e-02,2.39720e-02,-2.63670e-02
3.11700e-03,-7.92690e-02,-2.74040e-02
2.63060e-02,1.54930e-02,-2.70280e-02
2.52680e-02,1.55870e-02,-2.56340e-02
2.85400e-03,-8.08310e-02,-2.76710e-02
2.93450e-02,1.82450e-02,-2.77260e-02
3.56000e-04,-7.13690e-02,-2.75540e-02
-4.05000e-03,3.32680e-02,-2.66720e-02
-4.57600e-03,3.24100e-02,-2.66670e-02
-4.06000e-04,3.43130e-02,-2.73560e-02
-2.16600e-03,3.45240e-02,-2.66720e-02
-4.02700e-03,2.80030e-02,-2.66330e-02
-4.16600e-03,2.70010e-02,-2.73260e-02
-4.26700e-03,2.41310e-02,-2.73060e-02
-3.41500e-03,2.30860e-02,-2.72920e-02
2.57500e-03,-8.17580e-02,-2.73930e-02
-2.47200e-03,2.26980e-02,-2.72830e-02
-1.44000e-03,2.26660e-02,-2.65710e-02
-2.68000e-04,2.31820e-02,-2.72640e-02
3.42000e-03,2.89810e-02,-2.72830e-02
3.22870e-02,-5.19030e-02,-2.66050e-02
-3.74000e-03,-7.75880e-02,-2.72280e-02
-4.34400e-03,-8.14240e-02,-2.72090e-02
-3.81600e-03,-7.86780e-02,-2.72320e-02
-3.79400e-03,-8.26450e-02,-2.72030e-02
4.33000e-04,-8.33750e-02,-2.64650e-02
-9.84000e-04,-8.36500e-02,-2.64720e-02
3.60360e-02,-5.46240e-02,-2.71470e-02
-3.07400e-03,3.41820e-02,-2.66740e-02
2.27740e-02,2.63970e-02,-2.71330e-02
2.13950e-02,2.47120e-02,-2.64290e-02
2.30410e-02,2.71340e-02,-2.57370e-02
2.23360e-02,2.66360e-02,-2.57370e-02
3.68570e-02,-5.59930e-02,-2.71180e-02
-1.72400e-03,3.45540e-02,-2.66650e-02
4.68000e-04,3.38200e-02,-2.59440e-02
-4.11000e-04,3.43320e-02,-2.59530e-02
2.87460e-02,-6.48710e-02,-2.71080e-02
2.96460e-02,-6.57920e-02,-2.70940e-02
2.79520e-02,2.75980e-02,-2.71010e-02
3.69420e-02,-5.89760e-02,-2.63850e-02
3.99000e-04,-7.10530e-02,-2.69180e-02
3.46110e-02,-6.19990e-02,-2.70690e-02
3.31140e-02,-6.61690e-02,-2.70690e-02
3.48200e-03,2.93350e-02,-2.65890e-02
-3.40000e-04,2.30260e-02,-2.65660e-02
2.41000e-03,2.54010e-02,-2.51720e-02
2.87000e-03,2.65030e-02,-2.58700e-02
2.74700e-03,2.65120e-02,-2.65520e-02
3.03200e-03,-7.42130e-02,-2.67160e-02
-5.73800e-03,-7.50250e-02,-2.71860e-02
2.88710e-02,1.72710e-02,-2.70190e-02
2.80880e-02,1.64160e-02,-2.63230e-02
-3.95700e-03,-7.66480e-02,-2.65270e-02
2.83000e-02,-5.28040e-02,-2.58080e-02
2.99900e-02,-5.17260e-02,-2.58080e-02
2.81540e-02,-5.38710e-02,-2.72090e-02
2.69490e-02,-5.55260e-02,-2.64900e-02
-5.43700e-03,-7.01360e-02,-2.64120e-02
-5.94800e-03,-7.09460e-02,-2.61850e-02
-2.96400e-03,-8.32420e-02,-2.64930e-02
-1.70100e-03,-7.01930e-02,-2.71680e-02
-9.53000e-04,-8.35740e-02,-2.57700e-02
1.37200e-03,-8.29790e-02,-2.57600e-02
2.71350e-02,-5.99850e-02,-2.64290e-02
-4.72200e-03,-7.01680e-02,-2.71640e-02
1.38300e-03,-8.30260e-02,-2.64560e-02
2.18520e-02,2.56920e-02,-2.64350e-02
2.83820e-02,-6.38490e-02,-2.57210e-02
2.88550e-02,-6.47340e-02,-2.57140e-02
2.87950e-02,-6.48090e-02,-2.64080e-02
2.76140e-02,2.77360e-02,-2.71080e-02
3.72460e-02,-5.79450e-02,-2.63940e-02
3.71210e-02,-5.79380e-02,-2.57010e-02
3.71920e-02,-5.69560e-02,-2.57050e-02
2.17240e-02,1.87150e-02,-2.70830e-02
3.06130e-02,-6.60320e-02,-2.63870e-02
3.58830e-02,-6.04140e-02,-2.63830e-02
3.42380e-02,-6.22230e-02,-2.63740e-02
2.24980e-02,1.71660e-02,-2.63670e-02
3.36340e-02,-6.49100e-02,-2.63670e-02
2.94130e-02,2.30030e-02,-2.63640e-02
2.42180e-02,1.58350e-02,-2.70390e-02
2.63180e-02,1.55280e-02,-2.63300e-02
2.91090e-02,1.84840e-02,-2.63320e-02
-5.17200e-03,-7.50020e-02,-2.58750e-02
2.87560e-02,1.73610e-02,-2.63280e-02
-5.65900e-03,-7.40940e-02,-2.58710e-02
2.68400e-03,-8.16020e-02,-2.67060e-02
-4.90200e-03,3.10180e-02,-2.66630e-02
-5.93000e-03,-7.21290e-02,-2.65780e-02
1.53800e-03,3.27590e-02,-2.52340e-02
9.02000e-04,3.34930e-02,-2.59390e-02
2.21500e-03,3.20080e-02,-2.59170e-02
-4.33700e-03,2.41220e-02,-2.66030e-02
-3.47600e-03,2.30150e-02,-2.65920e-02
3.20400e-03,-7.65010e-02,-2.53100e-02
1.34700e-03,-7.09590e-02,-2.54870e-02
-2.50700e-03,2.26170e-02,-2.65830e-02
3.34200e-03,2.75820e-02,-2.65550e-02
-2.77000e-03,-6.94740e-02,-2.66610e-02
1.67400e-03,2.47120e-02,-2.58730e-02
1.68000e-03,2.47120e-02,-2.65660e-02
-1.01000e-04,2.28950e-02,-2.51650e-02
1.20000e-03,2.37730e-02,-2.51650e-02
-4.37400e-03,-6.95050e-02,-2.66740e-02
-4.92300e-03,-7.59710e-02,-2.65660e-02
3.35510e-02,-5.17560e-02,-2.58220e-02
-4.35100e-03,-8.11070e-02,-2.58150e-02
-4.32900e-03,-8.14140e-02,-2.65140e-02
2.78820e-02,-5.37070e-02,-2.65300e-02
-4.03900e-03,-8.21720e-02,-2.65090e-02
2.94700e-03,-8.04810e-02,-2.63120e-02
2.67000e-02,-5.66250e-02,-2.64790e-02
2.09100e-03,-7.23130e-02,-2.65480e-02
-1.38600e-03,3.46090e-02,-2.59620e-02
2.81610e-02,-6.26690e-02,-2.43320e-02
2.10850e-02,2.36030e-02,-2.64280e-02
2.76720e-02,2.78650e-02,-2.64100e-02
2.99000e-03,-7.86690e-02,-2.53950e-02
-3.78700e-03,-6.94130e-02,-2.66840e-02
2.94510e-02,-6.55250e-02,-2.63990e-02
2.84940e-02,2.75750e-02,-2.57010e-02
2.19600e-02,1.80200e-02,-2.63760e-02
2.15560e-02,1.86690e-02,-2.56870e-02
-4.08100e-03,2.73370e-02,-2.59260e-02
3.15390e-02,-5.10700e-02,-2.52390e-02
-4.54600e-03,2.51280e-02,-2.52120e-02
-4.36800e-03,2.41290e-02,-2.52040e-02
-4.13500e-03,2.37680e-02,-2.59000e-02
2.97070e-02,2.49940e-02,-2.63740e-02
2.31640e-02,1.64380e-02,-2.63570e-02
3.48890e-02,-6.12600e-02,-2.63780e-02
3.20460e-02,-6.63200e-02,-2.63660e-02
3.30680e-02,-6.62030e-02,-2.63640e-02
2.91660e-02,2.20070e-02,-2.63550e-02
2.42220e-02,1.58480e-02,-2.56450e-02
2.91410e-02,2.12650e-02,-2.63500e-02
2.90710e-02,2.19970e-02,-2.56520e-02
2.90170e-02,2.01540e-02,-2.49450e-02
-4.15000e-04,-7.02200e-02,-2.64310e-02
-6.14700e-03,-7.16320e-02,-2.59970e-02
-4.18900e-03,-7.95490e-02,-2.58270e-02
-3.39200e-03,-7.73130e-02,-2.65360e-02
3.27600e-02,-5.11110e-02,-2.51820e-02
-3.74700e-03,-8.24610e-02,-2.58060e-02
2.71880e-02,-5.44920e-02,-2.57970e-02
2.13800e-03,-8.24610e-02,-2.57210e-02
2.66000e-03,-8.16440e-02,-2.59670e-02
-1.78600e-03,-6.92260e-02,-2.59970e-02
-2.93200e-03,-8.31730e-02,-2.57930e-02
3.21400e-03,-7.51450e-02,-2.57080e-02
2.99800e-03,-7.40570e-02,-2.60310e-02
-9.26000e-04,-8.34950e-02,-2.50740e-02
1.34000e-03,-8.28940e-02,-2.50600e-02
2.67820e-02,-5.88830e-02,-2.64450e-02
-6.93000e-04,-7.00980e-02,-2.64650e-02
2.91410e-02,2.68080e-02,-2.56910e-02
3.64700e-02,-5.94120e-02,-2.56820e-02
2.23940e-02,1.71270e-02,-2.49750e-02
2.77540e-02,2.80300e-02,-2.57080e-02
3.40360e-02,-6.19980e-02,-2.56850e-02
3.35070e-02,-6.46110e-02,-2.56690e-02
3.32780e-02,-6.38610e-02,-2.42840e-02
5.12000e-04,-7.03860e-02,-2.56520e-02
-3.84300e-03,-6.88670e-02,-2.61210e-02
-4.99600e-03,-6.90390e-02,-2.60930e-02
-3.11900e-03,3.42860e-02,-2.59720e-02
-4.46100e-03,3.29440e-02,-2.59720e-02
-1.73100e-03,3.47170e-02,-2.52690e-02
-2.25100e-03,3.47030e-02,-2.52730e-02
-4.94900e-03,3.14360e-02,-2.59650e-02
2.96600e-03,-8.00850e-02,-2.49700e-02
-4.70900e-03,2.90310e-02,-2.52410e-02
-4.13500e-03,2.80000e-02,-2.52340e-02
-4.05800e-03,2.80100e-02,-2.59330e-02
3.51700e-03,2.93500e-02,-2.58890e-02
-2.53000e-03,2.25740e-02,-2.58770e-02
2.68100e-03,-7.28730e-02,-2.56520e-02
3.24900e-03,-7.55360e-02,-2.55900e-02
-1.46500e-03,2.25880e-02,-2.58710e-02
3.65300e-03,2.83680e-02,-2.58770e-02
3.46200e-03,2.73050e-02,-2.58700e-02
-3.69400e-03,-7.62240e-02,-2.58250e-02
-3.17400e-03,-7.71790e-02,-2.58450e-02
-3.06400e-03,-7.71420e-02,-2.51380e-02
-4.13300e-03,-7.95120e-02,-2.51240e-02
2.68940e-02,-5.54970e-02,-2.50850e-02
3.54010e-02,-5.26820e-02,-2.50900e-02
3.45880e-02,-5.19560e-02,-2.51330e-02
-3.92600e-03,-6.76150e-02,-2.50650e-02
-4.52900e-03,-6.82920e-02,-2.55810e-02
2.67320e-02,-5.65710e-02,-2.57760e-02
2.69030e-02,-5.88910e-02,-2.57440e-02
-7.20000e-04,-6.96810e-02,-2.58610e-02
2.12390e-02,2.48980e-02,-2.57330e-02
-4.91800e-03,2.99940e-02,-2.59530e-02
-5.08500e-03,3.11400e-02,-2.52660e-02
2.07320e-02,2.26020e-02,-2.57210e-02
2.03440e-02,2.29960e-02,-2.43340e-02
2.02650e-02,2.24700e-02,-2.43240e-02
-6.11100e-03,-7.25700e-02,-2.57210e-02
-5.16500e-03,3.00160e-02,-2.45570e-02
2.67590e-02,2.81930e-02,-2.57190e-02
3.69200e-02,-5.59830e-02,-2.64170e-02
2.95840e-02,-6.53990e-02,-2.57050e-02
-4.56000e-03,2.51230e-02,-2.38110e-02
-4.05600e-03,2.73300e-02,-2.38260e-02
-4.06600e-03,2.73120e-02,-2.31290e-02
3.20140e-02,-6.61390e-02,-2.56640e-02
3.48980e-02,-6.08690e-02,-2.56750e-02
2.95560e-02,2.58850e-02,-2.56800e-02
2.97300e-02,2.50180e-02,-2.49750e-02
2.31380e-02,1.64480e-02,-2.56550e-02
3.30180e-02,-6.60320e-02,-2.56660e-02
2.96140e-02,2.39490e-02,-2.56640e-02
-6.22600e-03,-7.06120e-02,-2.55720e-02
-3.54600e-03,2.29210e-02,-2.51950e-02
2.62830e-02,1.56100e-02,-2.56320e-02
-6.49600e-03,-6.90880e-02,-2.45640e-02
-6.86200e-03,-7.01500e-02,-2.42410e-02
-3.62400e-03,-7.52170e-02,-2.44540e-02
-3.20300e-03,-7.60870e-02,-2.51430e-02
-4.91500e-03,-7.47770e-02,-2.51720e-02
2.86930e-02,1.74360e-02,-2.56270e-02
2.85900e-02,1.75710e-02,-2.49290e-02
2.75260e-02,1.61280e-02,-2.56270e-02
2.74720e-02,-5.35040e-02,-2.51220e-02
2.14500e-03,-7.20640e-02,-2.58910e-02
-5.51100e-03,-7.40200e-02,-2.51720e-02
-2.92500e-03,-8.30720e-02,-2.50940e-02
2.68680e-02,-5.78160e-02,-2.50650e-02
3.57430e-02,-5.36230e-02,-2.57530e-02
2.13740e-02,2.61660e-02,-2.43460e-02
2.05880e-02,2.43490e-02,-2.43450e-02
3.69500e-02,-5.59540e-02,-2.57170e-02
2.52410e-02,2.81470e-02,-2.50320e-02
2.05280e-02,2.15320e-02,-2.50210e-02
3.38890e-02,-6.17960e-02,-2.49860e-02
2.30990e-02,1.64030e-02,-2.49560e-02
3.16920e-02,-6.58400e-02,-2.49700e-02
2.92350e-02,2.30290e-02,-2.42620e-02
2.96160e-02,2.39720e-02,-2.49680e-02
2.89710e-02,2.20040e-02,-2.49590e-02
2.89470e-02,1.86550e-02,-2.49310e-02
-5.64600e-03,-6.85460e-02,-2.56110e-02
-2.92400e-03,-6.77620e-02,-2.50120e-02
-3.88000e-03,3.38580e-02,-2.52760e-02
-4.74000e-03,3.25960e-02,-2.52740e-02
-4.11000e-04,3.43550e-02,-2.52510e-02
-1.83300e-03,-6.86860e-02,-2.54270e-02
2.12600e-03,3.19680e-02,-2.45200e-02
2.99000e-03,-7.36620e-02,-2.46860e-02
-2.56500e-03,2.24620e-02,-2.51790e-02
3.55200e-03,2.93410e-02,-2.51880e-02
-1.48800e-03,2.24730e-02,-2.51720e-02
3.69200e-03,2.85330e-02,-2.44840e-02
3.00500e-03,2.62890e-02,-2.51560e-02
1.99800e-03,2.43880e-02,-2.44630e-02
3.20000e-03,2.63450e-02,-2.44620e-02
-6.40500e-03,-7.14520e-02,-2.53190e-02
2.88260e-02,-5.19350e-02,-2.51240e-02
3.02170e-02,-5.06740e-02,-2.43840e-02
-6.25800e-03,-7.23700e-02,-2.50480e-02
-4.28300e-03,-8.10330e-02,-2.51170e-02
3.29620e-02,-5.06560e-02,-2.44380e-02
-3.71500e-03,-8.23740e-02,-2.51040e-02
2.17200e-03,-8.23010e-02,-2.50390e-02
2.94700e-03,-7.84880e-02,-2.47190e-02
3.62600e-02,-5.29300e-02,-2.36560e-02
3.51530e-02,-5.13740e-02,-2.37060e-02
-3.17500e-03,3.44790e-02,-2.45780e-02
2.70400e-03,-7.24610e-02,-2.43160e-02
2.20700e-03,-7.16100e-02,-2.45690e-02
-5.16600e-03,3.16660e-02,-2.45720e-02
3.65870e-02,-5.49110e-02,-2.50250e-02
2.73400e-02,-5.99310e-02,-2.50260e-02
2.29560e-02,2.72820e-02,-2.50320e-02
-5.37500e-03,3.13090e-02,-2.38730e-02
-1.36700e-03,3.47330e-02,-2.45660e-02
-2.86000e-04,-6.94990e-02,-2.51880e-02
-4.11000e-04,3.43820e-02,-2.45560e-02
2.68900e-02,2.84000e-02,-2.50190e-02
2.89780e-02,-6.46050e-02,-2.50180e-02
-4.28100e-03,2.79660e-02,-2.38340e-02
2.03340e-02,2.14880e-02,-2.43240e-02
2.04230e-02,2.04520e-02,-2.36030e-02
3.71460e-02,-5.69430e-02,-2.50020e-02
1.03000e-03,3.32220e-02,-2.38350e-02
1.00000e-04,3.41000e-02,-2.38490e-02
2.78550e-02,2.81790e-02,-2.50090e-02
2.92120e-02,2.68470e-02,-2.49910e-02
2.39300e-03,-8.19060e-02,-2.44250e-02
2.15760e-02,1.78670e-02,-2.35810e-02
3.40620e-02,-6.14240e-02,-2.49800e-02
2.24680e-02,1.68500e-02,-2.42610e-02
3.27740e-02,-6.58470e-02,-2.49930e-02
-4.38800e-03,2.41220e-02,-2.45070e-02
-4.22100e-03,2.37180e-02,-2.45030e-02
3.07760e-02,-6.54040e-02,-2.42930e-02
3.16900e-03,3.02830e-02,-2.45010e-02
2.41440e-02,1.58050e-02,-2.35420e-02
2.52410e-02,1.55900e-02,-2.35330e-02
2.52490e-02,1.56100e-02,-2.42330e-02
-5.80100e-03,-6.71070e-02,-2.46420e-02
-6.34200e-03,-6.80050e-02,-2.52500e-02
2.52870e-02,1.56080e-02,-2.49310e-02
1.44400e-03,2.35500e-02,-2.37560e-02
2.93200e-03,-7.96820e-02,-2.36340e-02
2.71840e-02,1.61360e-02,-2.42230e-02
2.78980e-02,1.66950e-02,-2.42290e-02
-3.97300e-03,-7.42440e-02,-2.30600e-02
9.37000e-04,-6.99580e-02,-2.43220e-02
2.84480e-02,-5.17310e-02,-2.44150e-02
2.80680e-02,-5.26630e-02,-2.51240e-02
2.70540e-02,-5.44450e-02,-2.43990e-02
2.68940e-02,-5.67420e-02,-2.43680e-02
-1.92900e-03,-8.32980e-02,-2.43920e-02
8.90000e-05,-8.32190e-02,-2.43680e-02
3.66110e-02,-5.39510e-02,-2.36370e-02
2.73320e-02,-5.89530e-02,-2.36430e-02
3.14100e-03,-7.47770e-02,-2.43610e-02
2.19870e-02,2.69230e-02,-2.43450e-02
2.26920e-02,2.76860e-02,-2.36350e-02
2.86220e-02,-6.34930e-02,-2.36270e-02
2.92590e-02,-6.42940e-02,-2.36260e-02
2.91060e-02,-6.44530e-02,-2.43300e-02
3.70200e-02,-5.59520e-02,-2.43150e-02
2.98080e-02,-6.53050e-02,-2.50020e-02
3.69800e-02,-5.79660e-02,-2.49910e-02
3.31640e-02,-6.34380e-02,-2.35930e-02
3.39000e-02,-6.12080e-02,-2.42930e-02
2.97450e-02,2.60320e-02,-2.35790e-02
3.58360e-02,-5.94630e-02,-2.42830e-02
3.62360e-02,-5.93670e-02,-2.49820e-02
2.88540e-02,2.13410e-02,-2.42550e-02
-6.84700e-03,-7.10930e-02,-2.39670e-02
-6.40500e-03,-7.21900e-02,-2.43710e-02
2.62660e-02,1.56560e-02,-2.49360e-02
1.74600e-03,-7.03590e-02,-2.34770e-02
-6.52800e-03,-7.20010e-02,-2.36940e-02
-4.61600e-03,3.31920e-02,-2.45770e-02
2.87300e-03,-7.73950e-02,-2.35820e-02
-3.98700e-03,3.40220e-02,-2.38750e-02
-2.27000e-03,3.47610e-02,-2.45710e-02
-1.03100e-03,-6.85430e-02,-2.47340e-02
-4.08100e-03,2.73370e-02,-2.45280e-02
-4.56100e-03,2.51360e-02,-2.45150e-02
3.06130e-02,-5.02680e-02,-2.37820e-02
-3.60100e-03,2.28750e-02,-2.44920e-02
2.75000e-03,-8.10740e-02,-2.39470e-02
-5.86300e-03,-7.30560e-02,-2.37820e-02
-5.36700e-03,-7.38940e-02,-2.44760e-02
-6.30000e-05,2.27510e-02,-2.44620e-02
-3.02000e-03,-7.70790e-02,-2.44380e-02
-3.95000e-03,-7.89660e-02,-2.44310e-02
2.73630e-02,-5.34370e-02,-2.44080e-02
-4.21100e-03,-8.09280e-02,-2.44220e-02
-3.92600e-03,-6.69820e-02,-2.45320e-02
-3.64700e-03,-8.22640e-02,-2.44080e-02
-2.87400e-03,-8.29620e-02,-2.44010e-02
-8.26000e-04,-6.75760e-02,-2.35650e-02
6.93000e-04,-6.92630e-02,-2.37990e-02
-2.95700e-03,-6.71680e-02,-2.44960e-02
1.32000e-03,-8.28150e-02,-2.43600e-02
-5.32000e-03,3.24030e-02,-2.31760e-02
2.33620e-02,2.80030e-02,-2.36400e-02
-5.56100e-03,3.10230e-02,-2.31760e-02
-5.46800e-03,3.00100e-02,-2.31600e-02
2.82120e-02,-6.25860e-02,-2.36320e-02
2.52330e-02,2.83450e-02,-2.43320e-02
2.69530e-02,2.85930e-02,-2.43220e-02
2.60150e-02,2.87400e-02,-2.36250e-02
2.98350e-02,-6.50380e-02,-2.43140e-02
3.70780e-02,-5.69360e-02,-2.43070e-02
-4.96300e-03,2.90310e-02,-2.38490e-02
3.27140e-02,-6.54820e-02,-2.43220e-02
2.87040e-02,2.76950e-02,-2.42980e-02
-4.53800e-03,2.51210e-02,-2.31140e-02
3.45320e-02,-6.04750e-02,-2.42840e-02
2.98460e-02,2.50180e-02,-2.35700e-02
-2.56400e-03,2.23790e-02,-2.44790e-02
-1.55400e-03,2.22550e-02,-2.37720e-02
2.87610e-02,1.88180e-02,-2.35390e-02
3.06910e-02,-4.97720e-02,-2.31020e-02
3.27750e-02,-5.01440e-02,-2.37430e-02
3.28520e-02,-4.96700e-02,-2.30400e-02
2.49400e-03,2.52910e-02,-2.37480e-02
2.62830e-02,1.57210e-02,-2.35260e-02
2.51400e-03,2.44290e-02,-2.23570e-02
2.85330e-02,1.76010e-02,-2.42260e-02
-6.28100e-03,-6.79400e-02,-2.41760e-02
-3.01800e-03,-7.59720e-02,-2.44470e-02
-4.14300e-03,-8.02050e-02,-2.37190e-02
3.44160e-02,-5.03330e-02,-2.30280e-02
2.76920e-02,-5.24680e-02,-2.37120e-02
2.91960e-02,-5.07220e-02,-2.37250e-02
2.71160e-02,-5.44880e-02,-2.36950e-02
-8.10000e-04,-8.32330e-02,-2.36810e-02
3.02900e-03,-7.61330e-02,-2.39580e-02
1.28000e-04,-8.30670e-02,-2.36660e-02
1.43300e-03,-8.27320e-02,-2.41770e-02
2.15760e-02,2.73830e-02,-2.22530e-02
2.10540e-02,2.64620e-02,-2.29500e-02
2.75610e-02,2.86360e-02,-2.36140e-02
2.06590e-02,1.94780e-02,-2.36010e-02
3.68880e-02,-5.73760e-02,-2.36090e-02
2.94200e-02,2.69720e-02,-2.35880e-02
2.88490e-02,2.77940e-02,-2.36020e-02
3.17750e-02,-6.52970e-02,-2.35780e-02
3.66440e-02,-5.83830e-02,-2.42950e-02
2.96230e-02,2.40000e-02,-2.35650e-02
2.24240e-02,1.67700e-02,-2.35620e-02
2.20840e-02,1.69880e-02,-2.28680e-02
2.88410e-02,2.20140e-02,-2.35590e-02
2.32380e-02,1.62220e-02,-2.42550e-02
2.70880e-02,1.60990e-02,-2.35250e-02
7.70000e-04,-6.89150e-02,-2.31720e-02
-5.56700e-03,-6.63810e-02,-2.40220e-02
2.77700e-03,-8.06100e-02,-2.33560e-02
-3.02200e-03,-6.64700e-02,-2.40080e-02
-2.68800e-03,3.49030e-02,-2.31750e-02
-1.74000e-03,3.48670e-02,-2.38670e-02
-3.96000e-04,3.44690e-02,-2.31560e-02
1.00400e-03,3.32020e-02,-2.31390e-02
-4.24400e-03,2.37110e-02,-2.38030e-02
-3.63000e-03,2.28980e-02,-2.37920e-02
3.56300e-03,2.93800e-02,-2.37870e-02
-2.60700e-03,2.22770e-02,-2.37740e-02
3.09400e-03,-7.45720e-02,-2.36950e-02
-4.92500e-03,-7.36230e-02,-2.30760e-02
3.80000e-03,2.73730e-02,-2.37720e-02
-4.20000e-05,2.26560e-02,-2.37650e-02
-6.83900e-03,-6.87570e-02,-2.39450e-02
-3.21300e-03,-7.50120e-02,-2.30510e-02
-3.05800e-03,-7.55360e-02,-2.37480e-02
-3.04300e-03,-7.71160e-02,-2.37400e-02
-3.94200e-03,-7.89110e-02,-2.37260e-02
-3.74000e-03,-8.18500e-02,-2.37170e-02
2.35400e-03,-7.11150e-02,-2.32530e-02
-6.53600e-03,-6.65980e-02,-2.31160e-02
-7.21800e-03,-6.84390e-02,-2.33080e-02
-3.10500e-03,-8.25820e-02,-2.37040e-02
2.72980e-02,-5.57380e-02,-2.15260e-02
2.73900e-02,-5.69670e-02,-2.15260e-02
-7.14900e-03,-6.96730e-02,-2.36630e-02
-4.77100e-03,-6.57130e-02,-2.33970e-02
3.01300e-03,-7.32210e-02,-2.33580e-02
2.71220e-02,-5.79540e-02,-2.36560e-02
-7.56700e-03,-6.80620e-02,-2.26960e-02
-9.57000e-04,-6.69690e-02,-2.30130e-02
8.63000e-04,-6.84480e-02,-2.25800e-02
1.01000e-03,-6.79210e-02,-2.20080e-02
2.06740e-02,2.54440e-02,-2.36570e-02
-4.78600e-03,3.34480e-02,-2.31760e-02
-4.06300e-03,3.41480e-02,-2.31770e-02
2.01680e-02,2.34720e-02,-2.36350e-02
2.82970e-02,-6.24760e-02,-2.29280e-02
2.22300e-03,-8.19750e-02,-2.36800e-02
2.01120e-02,2.14240e-02,-2.29200e-02
3.00080e-02,-6.44670e-02,-2.29090e-02
3.70270e-02,-5.59380e-02,-2.36140e-02
3.26660e-02,-6.49410e-02,-2.36190e-02
2.84690e-02,2.81490e-02,-2.36060e-02
3.17020e-02,-6.49660e-02,-2.28760e-02
1.45600e-03,-8.25580e-02,-2.35040e-02
3.59370e-02,-5.90580e-02,-2.35880e-02
3.64690e-02,-5.83360e-02,-2.35940e-02
3.44000e-02,-6.03380e-02,-2.35860e-02
3.37350e-02,-6.11420e-02,-2.35880e-02
2.88000e-02,2.20200e-02,-2.14550e-02
2.90190e-02,2.23650e-02,-2.07590e-02
2.99040e-02,2.40410e-02,-2.14650e-02
3.81900e-03,2.84160e-02,-2.30820e-02
3.58700e-03,2.62370e-02,-2.37870e-02
2.84690e-02,1.76410e-02,-2.35280e-02
2.78440e-02,1.67440e-02,-2.35260e-02
2.85000e-03,2.53920e-02,-2.30600e-02
2.80100e-03,-7.69510e-02,-2.22480e-02
-2.91100e-03,-7.59070e-02,-2.37450e-02
2.80610e-02,-5.15060e-02,-2.30280e-02
-4.03500e-03,-8.11340e-02,-2.37190e-02
2.72550e-02,-5.33640e-02,-2.30000e-02
-2.20800e-03,-8.31240e-02,-2.29050e-02
-7.44300e-03,-6.98240e-02,-2.28960e-02
-7.46600e-03,-7.05950e-02,-2.19230e-02
3.62470e-02,-5.21580e-02,-2.29690e-02
3.57030e-02,-5.13150e-02,-2.29900e-02
1.99760e-02,2.35710e-02,-2.29350e-02
1.97500e-02,2.34030e-02,-2.15370e-02
1.97900e-02,2.23880e-02,-2.15360e-02
2.04820e-02,2.55730e-02,-2.29550e-02
2.77740e-02,-6.02450e-02,-2.22460e-02
2.76000e-02,-5.89110e-02,-2.22140e-02
2.15650e-02,2.76330e-02,-2.15500e-02
2.31490e-02,2.86520e-02,-2.15570e-02
2.71120e-02,2.89600e-02,-2.29140e-02
2.60810e-02,2.89790e-02,-2.29300e-02
3.15970e-02,-6.46270e-02,-2.21880e-02
-4.17900e-03,-6.57730e-02,-2.33710e-02
2.23620e-02,1.67030e-02,-2.28660e-02
2.87040e-02,2.14030e-02,-2.14520e-02
2.87940e-02,2.20160e-02,-2.21550e-02
2.86160e-02,1.89080e-02,-2.21370e-02
-7.44300e-03,-6.68990e-02,-2.23310e-02
-3.20700e-03,-6.52250e-02,-2.28260e-02
-1.43400e-03,-6.60850e-02,-2.25410e-02
-1.31700e-03,-6.55900e-02,-2.19610e-02
2.75730e-02,-5.82160e-02,-2.15200e-02
-1.72000e-03,3.49660e-02,-2.31680e-02
-6.65900e-03,-7.18340e-02,-2.30150e-02
-4.63000e-03,2.80460e-02,-2.24340e-02
7.90000e-04,3.33720e-02,-2.17370e-02
2.01700e-03,3.19390e-02,-2.17210e-02
1.56400e-03,3.24120e-02,-1.96270e-02
-4.39100e-03,2.40390e-02,-2.31070e-02
-5.77200e-03,-6.60220e-02,-2.32940e-02
-3.11100e-03,-6.57690e-02,-2.34700e-02
-3.65500e-03,2.28880e-02,-2.30930e-02
3.19500e-03,3.03010e-02,-2.37990e-02
-2.89500e-03,2.23100e-02,-2.30790e-02
-2.29400e-03,-6.44710e-02,-2.15670e-02
-3.25900e-03,-6.46640e-02,-2.22610e-02
2.20400e-03,-8.17640e-02,-2.30130e-02
3.55100e-03,2.62670e-02,-2.30680e-02
-1.64300e-03,2.21120e-02,-2.30690e-02
3.19910e-02,-4.91260e-02,-2.23260e-02
2.93040e-02,-4.97700e-02,-2.23690e-02
2.87090e-02,-5.06860e-02,-2.30430e-02
2.87100e-03,-7.94620e-02,-2.29680e-02
-2.84700e-03,-7.58710e-02,-2.30440e-02
-3.83000e-03,-7.88460e-02,-2.30290e-02
